province,district,subdistrict,zipcode,latitude,longitude
สมุทรสงคราม,อัมพวา,แพรกหนามแดง,75110,13.343,99.882
สมุทรสงคราม,อัมพวา,ยี่สาร,75110,13.297,99.895
สมุทรสงคราม,อัมพวา,บางนางลี่,75110,13.414,99.917
เพชรบุรี,เมืองเพชรบุรี,ท่าราบ,76000,13.097,99.949
เพชรบุรี,เมืองเพชรบุรี,คลองกระแชง,76000,null,null
เพชรบุรี,เมืองเพชรบุรี,บางจาน,76000,13.130,100.015
เพชรบุรี,เมืองเพชรบุรี,นาพันสาม,76000,13.054,100.030
เพชรบุรี,เมืองเพชรบุรี,ธงชัย,76000,13.151,99.918
เพชรบุรี,เมืองเพชรบุรี,บ้านกุ่ม,76000,13.156,99.941
เพชรบุรี,เมืองเพชรบุรี,หนองโสน,76000,13.134,99.973
เพชรบุรี,เมืองเพชรบุรี,ไร่ส้ม,76000,13.112,99.916
เพชรบุรี,เมืองเพชรบุรี,เวียงคอย,76000,13.121,99.900
เพชรบุรี,เมืองเพชรบุรี,บางจาก,76000,13.158,99.891
เพชรบุรี,เมืองเพชรบุรี,บ้านหม้อ,76000,13.092,99.932
เพชรบุรี,เมืองเพชรบุรี,ต้นมะม่วง,76000,13.079,99.958
เพชรบุรี,เมืองเพชรบุรี,ช่องสะแก,76000,13.105,99.997
เพชรบุรี,เมืองเพชรบุรี,นาวุ้ง,76000,13.088,99.977
เพชรบุรี,เมืองเพชรบุรี,สำมะโรง,76000,13.070,99.992
เพชรบุรี,เมืองเพชรบุรี,โพพระ,76000,13.082,100.039
เพชรบุรี,เมืองเพชรบุรี,หาดเจ้าสำราญ,76100,13.007,100.044
เพชรบุรี,เมืองเพชรบุรี,หัวสะพาน,76000,13.117,99.866
เพชรบุรี,เมืองเพชรบุรี,ต้นมะพร้าว,76000,13.146,99.860
เพชรบุรี,เมืองเพชรบุรี,วังตะโก,76000,13.134,99.893
เพชรบุรี,เมืองเพชรบุรี,โพไร่หวาน,76000,13.053,99.974
เพชรบุรี,เมืองเพชรบุรี,ดอนยาง,76000,13.015,99.976
เพชรบุรี,เมืองเพชรบุรี,หนองขนาน,76000,12.995,100.013
เพชรบุรี,เมืองเพชรบุรี,หนองพลับ,76000,13.048,100.000
เพชรบุรี,เขาย้อย,เขาย้อย,76140,13.233,99.819
เพชรบุรี,เขาย้อย,สระพัง,76140,13.257,99.811
เพชรบุรี,เขาย้อย,บางเค็ม,76140,13.284,99.838
เพชรบุรี,เขาย้อย,ทับคาง,76140,13.204,99.833
เพชรบุรี,เขาย้อย,หนองปลาไหล,76140,13.194,99.877
เพชรบุรี,เขาย้อย,หนองปรง,76140,13.168,99.801
เพชรบุรี,เขาย้อย,หนองชุมพล,76140,13.295,99.797
เพชรบุรี,เขาย้อย,ห้วยโรง,76140,13.316,99.841
เพชรบุรี,เขาย้อย,ห้วยท่าช้าง,76140,13.136,99.800
เพชรบุรี,เขาย้อย,หนองชุมพลเหนือ,76140,13.301,99.724
เพชรบุรี,หนองหญ้าปล้อง,หนองหญ้าปล้อง,76160,13.201,99.709
เพชรบุรี,หนองหญ้าปล้อง,ยางน้ำกลัดเหนือ,76160,13.158,99.390
เพชรบุรี,หนองหญ้าปล้อง,ยางน้ำกลัดใต้,76160,13.070,99.505
เพชรบุรี,หนองหญ้าปล้อง,ท่าตะคร้อ,76160,13.099,99.749
เพชรบุรี,ชะอำ,ชะอำ,76120,12.719,99.939
เพชรบุรี,ชะอำ,บางเก่า,76120,12.856,99.985
เพชรบุรี,ชะอำ,นายาง,76120,12.887,99.945
เพชรบุรี,ชะอำ,เขาใหญ่,76120,12.793,99.894
เพชรบุรี,ชะอำ,หนองศาลา,76120,12.891,99.971
เพชรบุรี,ชะอำ,ห้วยทรายเหนือ,76120,12.715,99.832
เพชรบุรี,ชะอำ,ไร่ใหม่พัฒนา,76120,12.655,99.806
เพชรบุรี,ชะอำ,สามพระยา,76120,12.684,99.882
เพชรบุรี,ชะอำ,ดอนขุนห้วย,76120,12.864,99.892
เพชรบุรี,ท่ายาง,ท่ายาง,76130,12.954,99.904
เพชรบุรี,ท่ายาง,ท่าคอย,76130,12.922,99.872
เพชรบุรี,ท่ายาง,ยางหย่อง,76130,12.990,99.883
เพชรบุรี,ท่ายาง,หนองจอก,76130,12.947,99.989
เพชรบุรี,ท่ายาง,มาบปลาเค้า,76130,12.981,99.929
เพชรบุรี,ท่ายาง,ท่าไม้รวก,76130,12.847,99.814
เพชรบุรี,ท่ายาง,วังไคร้,76130,12.919,99.820
เพชรบุรี,ท่ายาง,กลัดหลวง,76130,12.801,99.732
เพชรบุรี,ท่ายาง,ปึกเตียน,76130,12.943,100.014
เพชรบุรี,ท่ายาง,เขากระปุก,76130,12.693,99.728
เพชรบุรี,ท่ายาง,ท่าแลง,76130,12.961,99.832
เพชรบุรี,ท่ายาง,บ้านในดง,76130,12.949,99.941
เพชรบุรี,บ้านลาด,บ้านลาด,76150,13.063,99.928
เพชรบุรี,บ้านลาด,บ้านหาด,76150,13.076,99.918
เพชรบุรี,บ้านลาด,บ้านทาน,76150,13.081,99.842
เพชรบุรี,บ้านลาด,ตำหรุ,76150,13.027,99.893
เพชรบุรี,บ้านลาด,สมอพลือ,76150,13.060,99.952
เพชรบุรี,บ้านลาด,ไร่มะขาม,76150,13.017,99.939
เพชรบุรี,บ้านลาด,ท่าเสน,76150,13.046,99.948
เพชรบุรี,บ้านลาด,หนองกระเจ็ด,76150,13.001,99.953
เพชรบุรี,บ้านลาด,หนองกะปุ,76150,13.065,99.786
เพชรบุรี,บ้านลาด,ลาดโพธิ์,76150,13.102,99.895
เพชรบุรี,บ้านลาด,สะพานไกร,76150,null,null
เพชรบุรี,บ้านลาด,ไร่โคก,76150,13.112,99.821
เพชรบุรี,บ้านลาด,โรงเข้,76150,13.081,99.891
เพชรบุรี,บ้านลาด,ไร่สะท้อน,76150,13.030,99.866
เพชรบุรี,บ้านลาด,ห้วยข้อง,76150,13.035,99.829
เพชรบุรี,บ้านลาด,ท่าช้าง,76150,13.057,99.898
เพชรบุรี,บ้านลาด,ถ้ำรงค์,76150,13.022,99.911
เพชรบุรี,บ้านลาด,ห้วยลึก,76150,13.008,99.793
เพชรบุรี,บ้านแหลม,บ้านแหลม,76110,13.206,99.980
เพชรบุรี,บ้านแหลม,บางขุนไทร,76110,13.161,100.018
เพชรบุรี,บ้านแหลม,ปากทะเล,76110,13.144,100.040
เพชรบุรี,บ้านแหลม,บางแก้ว,76110,13.111,100.045
เพชรบุรี,บ้านแหลม,แหลมผักเบี้ย,76100,13.044,100.076
เพชรบุรี,บ้านแหลม,บางตะบูน,76110,13.259,99.912
เพชรบุรี,บ้านแหลม,บางตะบูนออก,76110,13.247,99.950
เพชรบุรี,บ้านแหลม,บางครก,76110,13.204,99.933
เพชรบุรี,บ้านแหลม,ท่าแร้ง,76110,13.159,99.960
เพชรบุรี,บ้านแหลม,ท่าแร้งออก,76110,13.155,99.976
เพชรบุรี,แก่งกระจาน,แก่งกระจาน,76170,12.979,99.609
เพชรบุรี,แก่งกระจาน,สองพี่น้อง,76170,12.853,99.614
เพชรบุรี,แก่งกระจาน,วังจันทร์,76170,12.942,99.735
เพชรบุรี,แก่งกระจาน,ป่าเด็ง,76170,12.651,99.480
